,지점,지점명,일시,평균기온,최저기온,최고기온,일강수량,풍속,습도,강수여부
330,108,서울,2021-11-27,3.4,-1.4,10.1,0.0,1.6,53.0,sunny
331,108,서울,2021-11-28,5.1,-1.3,12.4,0.0,1.5,52.4,sunny
332,108,서울,2021-11-29,7.6,2.5,13.7,0.0,1.6,62.0,sunny
333,108,서울,2021-11-30,5.7,0.7,8.9,27.2,3.7,80.4,rainy
334,108,서울,2021-12-01,-1.3,-3.0,1.5,0.0,4.2,51.8,sunny
335,108,서울,2021-12-02,1.3,-4.6,5.0,0.1,2.1,68.9,rainy
336,108,서울,2021-12-03,1.9,-1.8,4.6,0.4,2.9,53.3,rainy
337,108,서울,2021-12-04,1.4,-2.7,7.0,0.0,2.0,48.5,sunny
338,108,서울,2021-12-05,2.9,-2.3,9.6,0.0,1.4,50.4,sunny
339,108,서울,2021-12-06,5.4,-0.7,12.1,0.0,1.6,61.4,sunny
340,108,서울,2021-12-07,6.8,2.6,13.3,0.0,1.2,68.3,sunny
341,108,서울,2021-12-08,6.7,1.9,13.3,0.0,1.5,70.0,sunny
342,108,서울,2021-12-09,6.5,2.7,9.7,0.0,2.2,70.3,sunny
343,108,서울,2021-12-10,7.0,5.8,8.2,0.7,2.1,81.5,rainy
344,108,서울,2021-12-11,6.0,4.4,9.8,0.0,1.4,83.6,sunny
345,108,서울,2021-12-12,1.2,-3.8,5.1,0.0,3.2,61.8,sunny
346,108,서울,2021-12-13,-2.2,-5.9,1.9,0.0,2.3,43.8,sunny
347,108,서울,2021-12-14,3.7,-0.7,8.2,1.2,2.0,64.9,rainy
348,108,서울,2021-12-15,7.2,5.4,10.0,2.1,1.7,84.8,rainy
349,108,서울,2021-12-16,6.4,3.3,9.8,0.0,1.8,71.6,sunny
350,108,서울,2021-12-17,-5.6,-10.1,3.2,0.0,4.6,50.5,sunny
351,108,서울,2021-12-18,-5.7,-11.2,-1.8,2.8,2.0,64.1,rainy
352,108,서울,2021-12-19,-0.8,-5.8,4.2,0.2,2.0,63.8,rainy
353,108,서울,2021-12-20,5.2,-0.9,11.1,0.0,2.1,77.9,sunny
354,108,서울,2021-12-21,5.2,0.8,8.9,0.0,2.0,70.9,sunny
355,108,서울,2021-12-22,2.2,-2.6,8.2,0.0,1.7,47.4,sunny
356,108,서울,2021-12-23,2.7,-1.5,8.3,0.0,1.4,53.5,sunny
357,108,서울,2021-12-24,-0.3,-7.3,3.2,0.2,2.6,65.3,rainy
358,108,서울,2021-12-25,-11.7,-14.4,-7.3,0.0,3.9,42.4,sunny
359,108,서울,2021-12-26,-12.1,-15.5,-7.3,0.0,3.1,43.5,sunny
360,108,서울,2021-12-27,-7.6,-12.9,-3.9,0.0,1.7,60.9,sunny
361,108,서울,2021-12-28,-4.1,-8.5,-0.9,0.0,2.2,73.8,sunny
362,108,서울,2021-12-29,0.4,-3.8,5.9,0.2,2.6,72.9,rainy
363,108,서울,2021-12-30,-3.9,-6.8,0.2,0.0,3.3,48.5,sunny
364,108,서울,2021-12-31,-6.7,-8.8,-3.9,0.0,3.5,35.9,sunny
365,108,서울,2022-01-01,-4.3,-10.2,2.3,0.0,1.5,46.3,sunny
366,108,서울,2022-01-02,-1.3,-5.2,3.0,0.3,2.3,57.9,rainy
367,108,서울,2022-01-03,-1.9,-8.0,2.5,0.0,1.8,58.3,sunny
368,108,서울,2022-01-04,-2.5,-5.6,1.0,0.0,2.4,51.8,sunny
369,108,서울,2022-01-05,-2.8,-7.8,1.9,0.0,1.7,47.6,sunny
370,108,서울,2022-01-06,-2.2,-5.9,3.3,0.0,2.3,47.1,sunny
371,108,서울,2022-01-07,-1.6,-5.9,4.5,0.0,1.5,47.1,sunny
372,108,서울,2022-01-08,0.3,-5.0,3.7,0.0,1.7,64.3,sunny
373,108,서울,2022-01-09,1.3,-1.2,5.6,0.0,1.7,71.5,sunny
374,108,서울,2022-01-10,0.5,-3.4,4.4,0.9,2.0,68.3,rainy
375,108,서울,2022-01-11,-7.4,-10.3,0.3,0.2,4.0,55.5,rainy
376,108,서울,2022-01-12,-7.7,-11.3,-3.4,0.0,2.4,47.8,sunny
377,108,서울,2022-01-13,-6.4,-8.9,-3.1,0.0,3.3,45.8,sunny
378,108,서울,2022-01-14,-4.8,-10.1,1.3,0.0,1.7,41.8,sunny
379,108,서울,2022-01-15,-1.0,-5.3,1.8,0.0,1.9,48.3,sunny
380,108,서울,2022-01-16,-2.0,-7.2,2.4,0.0,3.3,54.5,sunny
381,108,서울,2022-01-17,-5.8,-9.2,0.1,0.5,2.2,59.9,rainy
382,108,서울,2022-01-18,-5.6,-9.9,-0.7,0.0,2.3,47.9,sunny
383,108,서울,2022-01-19,-5.3,-7.7,-2.7,1.7,2.1,72.3,rainy
384,108,서울,2022-01-20,-5.0,-9.8,0.9,0.0,1.8,63.5,sunny
385,108,서울,2022-01-21,-2.7,-8.7,4.6,0.0,1.8,55.6,sunny
386,108,서울,2022-01-22,0.3,-5.0,7.1,0.0,1.7,52.4,sunny
387,108,서울,2022-01-23,2.0,-0.6,6.7,0.0,1.7,52.4,sunny
388,108,서울,2022-01-24,4.6,1.3,8.4,0.0,3.5,56.0,sunny
389,108,서울,2022-01-25,2.8,1.9,4.5,0.7,2.3,80.0,rainy
390,108,서울,2022-01-26,1.3,-1.9,6.8,0.0,2.2,62.8,sunny
391,108,서울,2022-01-27,-1.1,-4.6,4.0,0.0,2.1,50.0,sunny
392,108,서울,2022-01-28,-2.7,-5.9,2.1,0.0,2.8,51.6,sunny
393,108,서울,2022-01-29,-3.6,-7.2,0.9,0.0,2.4,48.9,sunny
394,108,서울,2022-01-30,-2.8,-8.0,2.4,0.0,2.2,45.4,sunny
395,108,서울,2022-01-31,-0.7,-6.8,4.8,1.2,1.9,59.0,rainy
396,108,서울,2022-02-01,-1.3,-2.7,0.9,1.7,2.6,76.6,rainy
397,108,서울,2022-02-02,-3.4,-6.0,0.0,0.0,2.4,60.5,sunny
398,108,서울,2022-02-03,-3.4,-6.9,0.4,0.0,2.4,52.4,sunny
399,108,서울,2022-02-04,-5.2,-8.2,-0.7,0.0,3.1,53.3,sunny
400,108,서울,2022-02-05,-6.6,-9.7,-2.0,0.0,3.1,48.8,sunny
401,108,서울,2022-02-06,-3.9,-8.4,1.7,0.0,2.5,50.3,sunny
402,108,서울,2022-02-07,-2.5,-7.3,1.9,0.0,1.8,51.3,sunny
403,108,서울,2022-02-08,-0.1,-4.1,5.6,0.0,1.9,53.8,sunny
404,108,서울,2022-02-09,1.0,-4.3,7.2,0.0,1.8,52.3,sunny
405,108,서울,2022-02-10,1.4,-3.2,6.7,0.0,2.3,57.8,sunny
406,108,서울,2022-02-11,2.9,-2.6,8.8,0.0,1.8,61.1,sunny
407,108,서울,2022-02-12,4.8,-0.1,10.4,0.0,1.7,50.4,sunny
408,108,서울,2022-02-13,4.8,1.6,9.5,0.0,1.8,44.9,sunny
409,108,서울,2022-02-14,2.5,-1.3,8.1,1.7,2.9,68.3,rainy
410,108,서울,2022-02-15,-4.7,-7.7,-1.3,0.0,3.8,58.0,sunny
411,108,서울,2022-02-16,-7.3,-9.6,-4.1,0.0,3.7,50.4,sunny
412,108,서울,2022-02-17,-6.2,-10.7,-0.5,0.0,2.5,41.6,sunny
413,108,서울,2022-02-18,-1.2,-8.0,5.7,0.0,2.0,40.4,sunny
414,108,서울,2022-02-19,-1.7,-6.2,3.7,0.1,2.9,52.9,rainy
415,108,서울,2022-02-20,-4.8,-8.4,-0.5,0.0,4.1,41.1,sunny
416,108,서울,2022-02-21,-3.0,-8.1,3.6,0.1,2.9,56.3,rainy
417,108,서울,2022-02-22,-4.5,-8.0,0.5,0.0,3.2,43.3,sunny
418,108,서울,2022-02-23,-5.6,-10.0,-0.6,0.0,2.6,38.5,sunny
419,108,서울,2022-02-24,-2.4,-8.5,3.7,0.0,2.2,52.4,sunny
420,108,서울,2022-02-25,3.0,-3.6,8.4,0.0,2.3,77.5,sunny
421,108,서울,2022-02-26,5.4,1.0,9.3,1.1,3.9,78.4,rainy
422,108,서울,2022-02-27,3.7,-1.6,9.1,0.0,2.8,56.6,sunny
423,108,서울,2022-02-28,6.8,2.7,11.5,0.0,1.5,62.3,sunny
424,108,서울,2022-03-01,5.8,0.3,9.7,2.3,2.3,70.5,rainy
425,108,서울,2022-03-02,3.5,-2.3,8.8,0.0,2.7,55.9,sunny
426,108,서울,2022-03-03,5.8,0.9,12.4,0.0,2.1,52.9,sunny
427,108,서울,2022-03-04,6.9,0.6,14.6,0.0,3.6,60.5,sunny
428,108,서울,2022-03-05,2.3,-0.7,6.7,0.0,4.3,38.4,sunny
429,108,서울,2022-03-06,1.4,-3.0,6.8,0.0,2.6,39.5,sunny
430,108,서울,2022-03-07,2.8,-2.7,8.7,0.0,2.0,45.8,sunny
431,108,서울,2022-03-08,6.0,1.1,12.3,0.0,2.0,56.1,sunny
432,108,서울,2022-03-09,7.1,1.7,14.8,0.0,1.9,69.6,sunny
433,108,서울,2022-03-10,9.3,4.2,15.8,0.0,2.1,51.4,sunny
434,108,서울,2022-03-11,11.2,5.1,18.4,0.0,1.9,58.4,sunny
435,108,서울,2022-03-12,12.8,6.3,19.5,2.6,2.7,72.1,rainy
436,108,서울,2022-03-13,11.7,10.7,12.6,42.1,1.9,95.5,rainy
437,108,서울,2022-03-14,8.2,4.9,13.2,8.7,3.2,90.3,rainy
438,108,서울,2022-03-15,7.2,2.3,13.3,0.0,2.0,72.6,sunny
439,108,서울,2022-03-16,10.3,3.6,16.8,0.0,2.1,62.6,sunny
440,108,서울,2022-03-17,10.7,7.8,15.1,1.2,2.7,62.0,rainy
441,108,서울,2022-03-18,7.5,5.5,9.6,0.0,4.4,60.8,sunny
442,108,서울,2022-03-19,3.4,0.9,6.1,14.6,3.0,84.6,rainy
443,108,서울,2022-03-20,5.4,2.2,9.3,0.0,2.6,66.1,sunny
444,108,서울,2022-03-21,5.0,-0.3,10.9,0.0,2.4,49.5,sunny
445,108,서울,2022-03-22,7.1,1.1,13.6,0.0,2.2,48.9,sunny
446,108,서울,2022-03-23,6.2,4.9,8.2,0.0,2.3,56.8,sunny
447,108,서울,2022-03-24,8.2,3.9,12.4,0.0,1.8,70.6,sunny
448,108,서울,2022-03-25,12.0,6.3,17.2,10.9,2.6,70.0,rainy
449,108,서울,2022-03-26,11.8,9.5,14.7,19.8,2.9,80.9,rainy
450,108,서울,2022-03-27,8.1,5.0,12.6,0.0,3.0,49.1,sunny
451,108,서울,2022-03-28,8.2,1.5,15.1,0.0,2.1,35.6,sunny
452,108,서울,2022-03-29,9.7,3.3,15.6,0.0,2.1,52.9,sunny
453,108,서울,2022-03-30,10.8,5.9,15.7,0.4,1.8,76.5,rainy
454,108,서울,2022-03-31,10.9,7.6,14.7,0.0,2.5,63.5,sunny
455,108,서울,2022-04-01,9.2,4.5,14.9,0.0,2.6,50.5,sunny
456,108,서울,2022-04-02,8.2,3.7,14.2,0.0,2.3,55.0,sunny
457,108,서울,2022-04-03,9.6,3.5,17.0,0.0,2.1,55.0,sunny
458,108,서울,2022-04-04,10.3,5.1,16.4,0.0,2.3,50.3,sunny
459,108,서울,2022-04-05,10.3,4.9,15.8,0.0,2.4,41.1,sunny
460,108,서울,2022-04-06,11.7,8.0,17.0,0.0,2.5,52.3,sunny
461,108,서울,2022-04-07,10.9,7.4,15.7,0.0,3.3,43.5,sunny
462,108,서울,2022-04-08,12.9,5.1,20.0,0.0,2.1,49.0,sunny
463,108,서울,2022-04-09,17.8,12.4,24.2,0.5,3.0,43.8,rainy
464,108,서울,2022-04-10,18.2,12.7,25.1,0.0,2.0,46.0,sunny
465,108,서울,2022-04-11,19.6,13.4,26.6,0.0,2.4,60.4,sunny
466,108,서울,2022-04-12,19.3,15.9,26.4,0.5,2.8,77.9,rainy
467,108,서울,2022-04-13,13.1,12.0,15.9,1.3,4.4,69.3,rainy
468,108,서울,2022-04-14,13.2,11.4,15.3,0.0,4.0,53.4,sunny
469,108,서울,2022-04-15,13.3,7.5,19.3,0.0,3.0,46.8,sunny
470,108,서울,2022-04-16,13.2,7.1,20.2,0.0,2.5,48.5,sunny
471,108,서울,2022-04-17,14.0,7.2,21.9,0.0,2.3,53.8,sunny
472,108,서울,2022-04-18,15.2,11.4,21.6,0.0,2.4,46.1,sunny
473,108,서울,2022-04-19,15.2,8.9,22.1,0.0,2.4,51.9,sunny
474,108,서울,2022-04-20,15.7,9.7,22.1,0.0,2.3,48.8,sunny
475,108,서울,2022-04-21,16.3,9.6,22.7,0.0,2.8,48.4,sunny
476,108,서울,2022-04-22,15.0,13.2,16.8,0.0,3.5,76.8,sunny
477,108,서울,2022-04-23,17.7,10.4,25.3,0.0,1.7,57.3,sunny
478,108,서울,2022-04-24,18.5,15.0,24.5,0.3,2.3,72.5,rainy
479,108,서울,2022-04-25,20.0,17.0,23.6,1.3,1.4,80.5,rainy
480,108,서울,2022-04-26,21.9,17.0,28.7,1.0,3.1,57.9,rainy
481,108,서울,2022-04-27,17.7,12.6,23.9,0.0,2.7,31.5,sunny
482,108,서울,2022-04-28,18.2,11.6,25.9,0.0,2.6,44.0,sunny
483,108,서울,2022-04-29,13.4,10.7,16.5,15.5,3.4,70.6,rainy
484,108,서울,2022-04-30,13.0,10.5,17.8,0.0,2.9,68.0,sunny
485,108,서울,2022-05-01,13.4,7.9,19.2,0.0,3.1,54.8,sunny
486,108,서울,2022-05-02,14.2,9.1,19.4,0.0,2.4,56.5,sunny
487,108,서울,2022-05-03,14.8,9.1,20.8,0.0,2.5,45.9,sunny
488,108,서울,2022-05-04,17.8,10.0,25.2,0.0,2.7,43.3,sunny
489,108,서울,2022-05-05,18.9,12.5,25.8,0.0,2.2,48.1,sunny
490,108,서울,2022-05-06,19.6,13.7,25.6,0.0,2.5,67.1,sunny
491,108,서울,2022-05-07,18.4,15.3,23.1,0.5,3.0,52.4,rainy
492,108,서울,2022-05-08,15.3,11.7,18.2,2.0,2.8,51.8,rainy
493,108,서울,2022-05-09,17.9,11.0,25.3,0.0,2.2,56.4,sunny
494,108,서울,2022-05-10,19.9,13.6,26.3,0.0,2.2,39.0,sunny
495,108,서울,2022-05-11,19.7,16.6,25.2,0.0,2.4,50.4,sunny
496,108,서울,2022-05-12,20.9,14.1,28.1,0.0,1.9,51.5,sunny
497,108,서울,2022-05-13,19.4,15.0,25.2,0.0,2.2,45.8,sunny
498,108,서울,2022-05-14,15.7,11.9,20.0,0.0,3.3,45.5,sunny
499,108,서울,2022-05-15,16.2,10.5,22.4,0.0,3.2,39.8,sunny
500,108,서울,2022-05-16,17.3,10.9,23.7,0.0,2.8,56.3,sunny
501,108,서울,2022-05-17,20.0,13.0,27.4,0.0,2.4,60.1,sunny
502,108,서울,2022-05-18,20.0,15.7,25.4,1.5,2.9,59.4,rainy
503,108,서울,2022-05-19,19.9,16.1,24.2,0.0,3.0,53.6,sunny
504,108,서울,2022-05-20,20.6,15.6,25.8,0.0,2.3,52.8,sunny
505,108,서울,2022-05-21,20.1,16.1,26.0,0.0,2.5,70.8,sunny
506,108,서울,2022-05-22,20.3,15.7,25.8,0.0,2.5,70.9,sunny
507,108,서울,2022-05-23,23.0,17.8,30.7,0.0,2.3,63.5,sunny
508,108,서울,2022-05-24,22.9,16.7,30.2,0.0,2.1,56.8,sunny
509,108,서울,2022-05-25,21.0,16.7,26.7,3.5,2.6,66.6,rainy
510,108,서울,2022-05-26,18.7,14.1,23.5,0.0,3.7,59.9,sunny
511,108,서울,2022-05-27,20.0,16.0,25.6,0.0,3.3,62.5,sunny
512,108,서울,2022-05-28,22.3,15.0,29.3,0.0,2.8,54.1,sunny
513,108,서울,2022-05-29,23.1,19.3,29.7,0.0,2.3,66.4,sunny
514,108,서울,2022-05-30,20.8,17.2,24.7,0.0,2.5,71.0,sunny
515,108,서울,2022-05-31,20.7,14.2,27.2,0.0,2.5,42.4,sunny
516,108,서울,2022-06-01,22.1,16.2,28.6,0.0,2.6,41.6,sunny
517,108,서울,2022-06-02,21.5,17.1,26.9,0.0,2.7,67.4,sunny
518,108,서울,2022-06-03,24.5,18.7,32.6,0.0,2.0,62.8,sunny
519,108,서울,2022-06-04,25.6,20.3,29.7,0.0,1.7,57.0,sunny
520,108,서울,2022-06-05,22.7,20.2,27.0,0.0,2.3,59.8,sunny
521,108,서울,2022-06-06,19.7,16.7,24.5,4.3,3.2,69.0,rainy
522,108,서울,2022-06-07,20.6,15.1,25.1,0.0,2.7,54.5,sunny
523,108,서울,2022-06-08,21.2,16.2,25.8,0.0,2.3,61.6,sunny
524,108,서울,2022-06-09,20.9,18.5,24.5,2.6,1.6,76.1,rainy
525,108,서울,2022-06-10,20.9,17.2,26.6,1.2,1.9,75.8,rainy
526,108,서울,2022-06-11,24.6,17.7,32.7,0.0,2.2,59.6,sunny
527,108,서울,2022-06-12,24.6,18.9,31.5,0.0,2.5,58.9,sunny
528,108,서울,2022-06-13,23.6,19.6,29.2,18.0,2.6,68.5,rainy
529,108,서울,2022-06-14,21.5,17.7,27.1,0.0,4.2,56.4,sunny
530,108,서울,2022-06-15,17.5,14.9,20.1,18.5,2.3,92.4,rainy
531,108,서울,2022-06-16,20.3,17.6,24.8,0.7,2.3,78.4,rainy
532,108,서울,2022-06-17,22.5,16.5,28.1,0.0,1.9,76.4,sunny
533,108,서울,2022-06-18,23.3,22.0,25.1,0.0,1.7,79.6,sunny
534,108,서울,2022-06-19,23.4,22.3,25.1,0.0,1.4,81.6,sunny
535,108,서울,2022-06-20,25.2,22.0,29.0,0.0,1.3,76.6,sunny
536,108,서울,2022-06-21,26.5,21.2,32.6,0.0,2.0,72.6,sunny
537,108,서울,2022-06-22,25.9,21.9,31.0,0.0,2.1,71.1,sunny
538,108,서울,2022-06-23,24.3,23.3,26.4,103.0,2.8,89.1,rainy
539,108,서울,2022-06-24,22.6,20.6,24.9,19.1,3.5,90.9,rainy
540,108,서울,2022-06-25,26.0,21.5,30.5,0.0,2.8,80.4,sunny
541,108,서울,2022-06-26,26.5,24.8,28.1,0.0,2.6,82.1,sunny
542,108,서울,2022-06-27,26.8,25.4,28.1,6.1,2.8,84.4,rainy
543,108,서울,2022-06-28,26.9,25.7,27.9,6.3,5.8,81.9,rainy
544,108,서울,2022-06-29,25.1,24.4,26.1,37.8,4.1,95.5,rainy
545,108,서울,2022-06-30,22.3,21.2,24.5,176.2,2.3,99.3,rainy
546,108,서울,2022-07-01,26.6,21.9,30.9,0.0,2.1,83.3,sunny
547,108,서울,2022-07-02,28.8,24.0,33.8,0.0,1.7,72.8,sunny
548,108,서울,2022-07-03,29.3,24.4,34.2,0.0,1.7,68.6,sunny
549,108,서울,2022-07-04,29.3,26.4,32.6,0.0,1.8,71.8,sunny
550,108,서울,2022-07-05,29.2,26.7,33.1,0.0,1.7,73.8,sunny
551,108,서울,2022-07-06,29.5,26.2,33.3,16.1,2.1,76.0,rainy
552,108,서울,2022-07-07,28.2,26.4,31.0,0.0,2.8,82.3,sunny
553,108,서울,2022-07-08,25.8,24.0,27.9,1.7,2.9,84.4,rainy
554,108,서울,2022-07-09,26.9,24.0,30.9,0.1,1.7,82.1,rainy
555,108,서울,2022-07-10,29.2,24.6,35.1,0.0,1.7,68.0,sunny
556,108,서울,2022-07-11,27.0,24.7,30.6,9.0,1.8,75.0,rainy
557,108,서울,2022-07-12,26.8,23.2,29.4,0.0,2.2,73.1,sunny
558,108,서울,2022-07-13,25.0,24.0,27.1,114.5,1.8,93.9,rainy
559,108,서울,2022-07-14,25.7,23.3,29.9,0.9,2.3,84.6,rainy
560,108,서울,2022-07-15,26.0,23.0,30.3,0.0,2.3,76.5,sunny
561,108,서울,2022-07-16,24.8,23.2,28.2,34.0,2.0,83.4,rainy
562,108,서울,2022-07-17,25.5,22.5,29.7,0.0,1.8,78.9,sunny
563,108,서울,2022-07-18,26.8,23.1,30.1,0.0,2.2,76.0,sunny
564,108,서울,2022-07-19,27.4,24.3,31.1,0.0,2.3,74.1,sunny
565,108,서울,2022-07-20,27.1,24.3,30.4,1.1,2.2,76.1,rainy
566,108,서울,2022-07-21,23.2,20.8,25.2,10.4,2.9,87.6,rainy
567,108,서울,2022-07-22,25.1,22.9,27.5,5.2,1.9,81.5,rainy
568,108,서울,2022-07-23,24.8,22.3,28.0,9.9,2.0,83.6,rainy
569,108,서울,2022-07-24,25.0,22.0,28.4,1.2,2.1,86.9,rainy
570,108,서울,2022-07-25,27.5,23.6,32.0,0.0,1.9,75.0,sunny
571,108,서울,2022-07-26,28.9,24.4,33.1,0.0,1.8,72.5,sunny
572,108,서울,2022-07-27,29.3,26.4,33.4,0.0,2.0,66.3,sunny
573,108,서울,2022-07-28,29.7,25.1,34.4,0.0,2.4,63.8,sunny
574,108,서울,2022-07-29,30.7,27.3,34.3,0.0,2.2,68.1,sunny
575,108,서울,2022-07-30,30.9,27.3,36.1,1.0,2.6,68.4,rainy
576,108,서울,2022-07-31,27.2,25.4,29.0,47.2,2.5,85.8,rainy
577,108,서울,2022-08-01,28.6,25.4,32.4,30.0,2.4,82.4,rainy
578,108,서울,2022-08-02,26.8,25.5,28.5,33.5,2.8,90.0,rainy
579,108,서울,2022-08-03,27.1,25.2,30.0,51.1,2.8,90.1,rainy
580,108,서울,2022-08-04,28.9,26.0,32.9,0.0,2.5,79.3,sunny
581,108,서울,2022-08-05,29.4,27.0,32.7,0.0,2.6,76.6,sunny
582,108,서울,2022-08-06,28.7,27.4,30.3,13.6,1.7,85.3,rainy
583,108,서울,2022-08-07,28.9,27.2,31.7,0.9,2.4,82.1,rainy
584,108,서울,2022-08-08,26.8,27.2,28.4,129.6,3.3,91.6,rainy
585,108,서울,2022-08-09,25.1,22.0,26.5,123.1,2.6,96.0,rainy
586,108,서울,2022-08-10,24.7,21.4,28.8,7.6,1.6,85.3,rainy
587,108,서울,2022-08-11,25.0,23.4,27.5,38.8,1.6,87.9,rainy
588,108,서울,2022-08-12,27.0,23.0,32.4,0.0,1.7,73.8,sunny
589,108,서울,2022-08-13,25.8,24.7,27.5,4.0,1.3,82.8,rainy
590,108,서울,2022-08-14,27.6,24.5,31.5,3.0,1.9,83.0,rainy
591,108,서울,2022-08-15,28.1,26.6,29.8,0.9,4.8,83.0,rainy
592,108,서울,2022-08-16,26.7,24.1,30.0,0.0,2.6,75.4,sunny
593,108,서울,2022-08-17,26.0,22.8,30.5,0.0,2.0,76.6,sunny
594,108,서울,2022-08-18,25.6,22.4,29.8,0.0,1.9,75.8,sunny
595,108,서울,2022-08-19,26.0,23.3,27.5,66.1,2.3,86.1,rainy
596,108,서울,2022-08-20,28.2,25.7,32.0,0.0,2.4,80.0,sunny
597,108,서울,2022-08-21,28.1,24.7,32.0,0.0,1.7,75.3,sunny
598,108,서울,2022-08-22,26.8,22.9,30.2,3.2,2.3,75.6,rainy
599,108,서울,2022-08-23,25.4,22.4,30.2,2.2,2.0,75.0,rainy
600,108,서울,2022-08-24,24.8,22.4,27.9,0.0,2.5,66.9,sunny
601,108,서울,2022-08-25,22.2,21.1,24.0,1.6,1.8,78.0,rainy
602,108,서울,2022-08-26,23.8,19.9,28.4,0.0,2.4,75.3,sunny
603,108,서울,2022-08-27,21.5,17.6,25.5,17.6,2.8,63.1,rainy
604,108,서울,2022-08-28,22.6,16.1,28.4,0.0,1.7,59.4,sunny
605,108,서울,2022-08-29,21.0,19.5,22.5,2.2,2.3,74.0,rainy
606,108,서울,2022-08-30,19.1,17.9,20.3,35.8,2.6,96.3,rainy
607,108,서울,2022-08-31,21.7,19.6,24.9,0.0,1.8,83.3,sunny
608,108,서울,2022-09-01,24.0,18.3,30.4,0.0,1.7,70.8,sunny
609,108,서울,2022-09-02,24.7,20.3,29.8,0.0,3.1,61.8,sunny
610,108,서울,2022-09-03,24.2,20.5,29.2,0.0,3.4,63.0,sunny
611,108,서울,2022-09-04,22.3,19.8,24.0,33.8,3.1,88.6,rainy
612,108,서울,2022-09-05,19.2,17.7,22.7,120.0,3.2,95.9,rainy
613,108,서울,2022-09-06,21.0,17.0,26.3,25.3,3.6,78.0,rainy
614,108,서울,2022-09-07,22.8,17.9,28.1,0.0,1.9,65.3,sunny
615,108,서울,2022-09-08,23.2,16.7,29.5,0.0,1.6,65.5,sunny
616,108,서울,2022-09-09,24.3,18.9,30.8,0.0,2.0,59.1,sunny
617,108,서울,2022-09-10,23.6,19.0,28.4,0.0,2.6,52.3,sunny
618,108,서울,2022-09-11,23.3,20.6,26.4,0.1,2.1,68.6,rainy
619,108,서울,2022-09-12,23.8,20.3,27.5,0.0,1.6,76.1,sunny
620,108,서울,2022-09-13,24.3,21.8,26.4,0.0,2.5,73.0,sunny
621,108,서울,2022-09-14,24.6,22.7,27.9,0.0,4.6,56.9,sunny
622,108,서울,2022-09-15,25.2,22.0,28.3,0.1,3.6,66.9,rainy
623,108,서울,2022-09-16,25.7,23.4,29.9,14.6,2.9,78.6,rainy
624,108,서울,2022-09-17,25.6,23.3,29.4,4.3,1.4,83.1,rainy
625,108,서울,2022-09-18,27.1,23.0,32.5,0.0,2.0,75.3,sunny
626,108,서울,2022-09-19,24.6,19.5,29.6,0.0,3.3,63.1,sunny
627,108,서울,2022-09-20,19.9,16.1,24.6,0.0,2.3,57.0,sunny
628,108,서울,2022-09-21,19.4,13.0,25.6,0.0,1.8,56.9,sunny
629,108,서울,2022-09-22,19.8,14.2,24.7,0.0,2.0,60.1,sunny
630,108,서울,2022-09-23,17.5,14.7,22.2,3.3,3.1,68.9,rainy
631,108,서울,2022-09-24,18.5,12.3,24.2,0.0,1.8,64.6,sunny
632,108,서울,2022-09-25,19.6,15.4,25.2,0.0,1.6,63.3,sunny
633,108,서울,2022-09-26,20.0,14.8,25.4,0.0,1.7,58.5,sunny
634,108,서울,2022-09-27,20.9,14.0,28.0,0.0,1.6,59.0,sunny
635,108,서울,2022-09-28,20.4,16.1,26.1,0.0,1.8,71.0,sunny
636,108,서울,2022-09-29,20.4,16.4,26.5,0.0,1.4,73.5,sunny
637,108,서울,2022-09-30,20.7,14.8,27.7,0.0,1.6,68.0,sunny
638,108,서울,2022-10-01,20.9,14.4,27.6,0.0,1.6,63.3,sunny
639,108,서울,2022-10-02,19.4,17.2,21.6,15.8,2.7,78.9,rainy
640,108,서울,2022-10-03,21.4,17.5,23.4,76.0,2.7,98.5,rainy
641,108,서울,2022-10-04,17.9,14.2,23.0,11.8,2.9,83.8,rainy
642,108,서울,2022-10-05,16.6,14.1,21.6,0.1,2.1,74.8,rainy
643,108,서울,2022-10-06,15.8,12.7,19.1,0.0,2.1,76.6,sunny
644,108,서울,2022-10-07,14.3,11.0,18.6,0.0,2.5,69.5,sunny
645,108,서울,2022-10-08,15.8,11.1,21.6,0.0,2.5,64.6,sunny
646,108,서울,2022-10-09,13.1,10.7,14.5,20.4,2.1,85.8,rainy
647,108,서울,2022-10-10,9.9,8.2,11.9,0.0,3.8,72.9,sunny
648,108,서울,2022-10-11,11.1,7.4,16.4,0.0,2.2,69.1,sunny
649,108,서울,2022-10-12,13.5,6.5,20.6,0.0,1.8,68.1,sunny
650,108,서울,2022-10-13,16.3,10.7,22.7,0.0,1.5,69.6,sunny
651,108,서울,2022-10-14,17.1,12.4,23.0,0.0,1.6,73.4,sunny
652,108,서울,2022-10-15,18.2,12.6,24.4,0.0,1.4,68.5,sunny
653,108,서울,2022-10-16,16.9,15.1,20.5,0.0,1.7,73.9,sunny
654,108,서울,2022-10-17,11.2,7.4,15.1,0.0,3.4,50.3,sunny
655,108,서울,2022-10-18,9.4,5.0,14.2,0.0,2.3,52.1,sunny
656,108,서울,2022-10-19,10.5,4.4,16.8,0.0,1.8,57.8,sunny
657,108,서울,2022-10-20,12.9,6.0,19.7,0.0,1.8,64.4,sunny
