지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
155,창원,2023-08-08,29.9,26.5,34.1,,2.6,65.5
155,창원,2023-08-09,26,24.6,27.8,64.1,1.9,81.8
155,창원,2023-08-10,24.8,23.3,27.6,190.2,2.4,83.3
155,창원,2023-08-11,27.1,22.2,31.9,,1.6,72.6
155,창원,2023-08-12,27.4,24.4,32.3,,1.1,76.4
155,창원,2023-08-13,27.1,23.4,32.1,,1.2,75.4
155,창원,2023-08-14,28.1,24.5,33.3,,1.1,72.9
155,창원,2023-08-15,27.5,23.6,33.2,,1.1,72.3
155,창원,2023-08-16,26.6,25.1,29.3,,1.7,80.4
155,창원,2023-08-17,26.6,24.6,29.3,0,1.3,78.9
155,창원,2023-08-18,27.3,24.7,30.5,0,.9,78
155,창원,2023-08-19,26.2,25,27.6,21.4,.7,89.3
155,창원,2023-08-20,28.6,25.3,33.3,,1.2,80.4
155,창원,2023-08-21,28.4,24.9,32.3,,1.3,79.4
155,창원,2023-08-22,28.5,25.5,33,0,1.7,76.9
155,창원,2023-08-23,28.7,25.1,32.9,24.7,1.8,77.4
155,창원,2023-08-24,25.9,24.3,29.2,119.7,2.2,88.4
155,창원,2023-08-25,26.7,22.5,31.9,.9,1.2,78
155,창원,2023-08-26,27,23.7,32.1,,1.3,71.8
155,창원,2023-08-27,27.1,23.3,32.3,,1.4,72.4
155,창원,2023-08-28,27.5,24.4,30.7,,1.5,73.8
155,창원,2023-08-29,26.9,25.4,28.7,43.2,2.3,85.5
155,창원,2023-08-30,25.7,24.4,26.6,39.5,1,90
155,창원,2023-08-31,25.4,23,28.6,3.1,1.3,84.4
155,창원,2023-09-01,24.4,23.4,26.9,16.8,.7,89.4
155,창원,2023-09-02,24.3,23.1,29.7,1.3,.8,87.8
155,창원,2023-09-03,26.2,23.1,30.5,,1.1,81
155,창원,2023-09-04,27.2,23.6,32,0,1.1,76.3
155,창원,2023-09-05,26.8,23.3,31.4,,1.6,60
155,창원,2023-09-06,26.5,22.7,30.7,,1.7,61.1
155,창원,2023-09-07,25.1,20.7,29.5,,2,57.9
155,창원,2023-09-08,24.2,20.8,29.5,,1.2,64.1
155,창원,2023-09-09,23.4,18.8,28.9,,1.4,70.6
155,창원,2023-09-10,24.4,19.8,30,,1.1,73.8
155,창원,2023-09-11,25.6,21.6,31.3,,1.2,76.1
155,창원,2023-09-12,25.9,22.9,30.6,,1,78.3
155,창원,2023-09-13,26.3,23.5,29.5,0,.8,76.8
155,창원,2023-09-14,23.8,22.4,25.4,32.1,.5,87.3
155,창원,2023-09-15,24.4,22,26.8,1.5,.8,85.3
155,창원,2023-09-16,23.6,22.2,24.8,128,.6,92.6
155,창원,2023-09-17,24.5,22.6,27.6,26.3,1.1,88.1
155,창원,2023-09-18,25.4,22.4,29.7,1.9,1.2,84.1
155,창원,2023-09-19,24.8,21.6,30,,.8,80.1
155,창원,2023-09-20,24.1,20.9,27.9,31.1,1.6,84.9
155,창원,2023-09-21,21.3,19.1,26.3,26.9,1.1,84.5
155,창원,2023-09-22,21.4,18.6,26.1,,1.1,75.8
155,창원,2023-09-23,21.1,17.1,26.1,,1.5,64.9
155,창원,2023-09-24,22.4,18.5,26.6,,2.3,57.6
155,창원,2023-09-25,23,19.1,26.9,0,1.3,67.6
155,창원,2023-09-26,22.5,21.2,23.9,2.4,.8,85.5
155,창원,2023-09-27,23.7,20.3,28.3,,.7,77.9
155,창원,2023-09-28,24.2,20.2,29.3,,1,68.8
155,창원,2023-09-29,23.2,19.1,28.9,,1.3,69.5
155,창원,2023-09-30,19.9,16.1,24.6,.4,1,71.3
155,창원,2023-10-01,20,16.2,25.3,,1.4,54.5
155,창원,2023-10-02,19.2,14.5,24.7,,1.3,50.5
155,창원,2023-10-03,17.5,15.5,19.9,1,1,71.8
155,창원,2023-10-04,19.5,14.6,25.1,0,1.5,63
155,창원,2023-10-05,17.9,14,21.7,0,1.7,34.8
155,창원,2023-10-06,16.9,13.5,22.5,,1.2,48.5
155,창원,2023-10-07,18.6,15.4,22.1,0,1.3,58.1
155,창원,2023-10-08,18,16,21.1,0,1.5,68
155,창원,2023-10-09,19,15.5,22.5,,1.1,70.3
155,창원,2023-10-10,18.9,14.6,23.9,,1.2,58.9
155,창원,2023-10-11,18.1,13.2,24.1,,1.3,54.6
155,창원,2023-10-12,17.7,12.7,23.6,,1.5,56.6
155,창원,2023-10-13,18.4,14.1,23.4,,1.2,61.4
155,창원,2023-10-14,18.7,15.3,25.7,,1.1,63.3
155,창원,2023-10-15,17.6,13.8,23.5,,1.1,56.8
155,창원,2023-10-16,17.1,11.9,23.1,,1.2,59.4
155,창원,2023-10-17,16,11.1,22.6,,1.5,47.8
155,창원,2023-10-18,16.3,10.4,24.1,,1.2,64.6
155,창원,2023-10-19,18.1,12.8,24.1,0,.9,73.4
155,창원,2023-10-20,14.1,10.5,18.9,3,1.9,53.1
155,창원,2023-10-21,12.9,7.8,18.5,,1.3,44
155,창원,2023-10-22,13.6,7.6,19.1,,.9,51.4
155,창원,2023-10-23,15.2,10,22,,1,64.8
155,창원,2023-10-24,14.9,10.5,21.8,,.8,67.1
155,창원,2023-10-25,16.3,10.9,23.5,,.9,66
155,창원,2023-10-26,16.7,11.6,23.4,,.9,71.6
155,창원,2023-10-27,16.1,12.2,21.4,,1.1,62.3
155,창원,2023-10-28,15.5,10.3,21.2,,1,65.6
155,창원,2023-10-29,14.9,10.6,21.1,,1,67.6
155,창원,2023-10-30,16.2,11.7,22.4,,.7,68.1
155,창원,2023-10-31,16.2,10.9,23.6,,.8,66.6
155,창원,2023-11-01,17.1,10.5,23.4,,1.2,73.4
155,창원,2023-11-02,18.9,14,26.6,,1.2,73.4
155,창원,2023-11-03,19.7,14.9,26.2,,1.3,71.9
155,창원,2023-11-04,18.8,16.3,23,1.5,.6,81.6
155,창원,2023-11-05,19.8,17.1,23.1,8.4,1.5,81.8
155,창원,2023-11-06,18.2,11.1,22,26.4,2.7,60.4
155,창원,2023-11-07,12.6,8.7,17.9,,1.4,40.3
155,창원,2023-11-08,12.1,5.8,19,,1.3,56.9
155,창원,2023-11-09,15.8,9.8,21.7,0,1,71
155,창원,2023-11-10,11.6,6.2,16.2,3.9,1.9,43
155,창원,2023-11-11,7.4,3.1,12.8,,1.9,36.8
155,창원,2023-11-12,5.4,2.9,10.9,,2.8,45
155,창원,2023-11-13,5.2,1.1,11,,1.8,39
155,창원,2023-11-14,7.4,2.2,12.4,,1.6,48.9
155,창원,2023-11-15,8.6,4.1,13.8,,1.3,59.1
155,창원,2023-11-16,7.8,4.9,12.9,10.6,.7,76
155,창원,2023-11-17,6.4,2.8,11.6,,1.4,55.6
155,창원,2023-11-18,4.6,-1.9,10.3,.4,1.9,44.8
155,창원,2023-11-19,9.1,1.6,14.9,,1.3,52
155,창원,2023-11-20,9.2,5,15.1,,1.2,51.4
155,창원,2023-11-21,9.2,3,16.5,,.9,65.5
155,창원,2023-11-22,12,5.8,19.4,,.9,71.6
155,창원,2023-11-23,15.2,10.6,20.8,,1.6,59.9
155,창원,2023-11-24,5.1,.2,10.6,,1.9,30.6
155,창원,2023-11-25,2.3,-2,7.4,,1.9,30.4
155,창원,2023-11-26,5.3,-.1,9.9,,1.3,38.5
155,창원,2023-11-27,10,4.4,15.9,0,.8,56.4
155,창원,2023-11-28,7.5,2.8,12,,1.4,39.5
155,창원,2023-11-29,5.1,1,8.1,0,1,53.3
155,창원,2023-11-30,1.1,-1.4,6.4,,2.1,40.1
155,창원,2023-12-01,1.4,-3.1,6.6,,1.8,45.1
155,창원,2023-12-02,4.4,-2.7,9.5,,1.2,49.6
155,창원,2023-12-03,6.4,2.6,11.2,,1.2,49.6
155,창원,2023-12-04,5.6,-.2,12,,1,48.1
155,창원,2023-12-05,7.3,2.6,13.9,,1,41.4
155,창원,2023-12-06,8.4,1.7,13.9,2.4,1.1,59.4
155,창원,2023-12-07,8,4.6,12.1,,1.7,42.9
155,창원,2023-12-08,11.8,3.6,18.2,,1.1,67.1
155,창원,2023-12-09,14.3,10.3,20.3,,1,72.9
155,창원,2023-12-10,13.3,8.1,18.3,,.9,74.4
155,창원,2023-12-11,12.5,11,14.2,33.1,1,86.4
155,창원,2023-12-12,9.3,7.7,12.9,1.1,1.3,75.6
155,창원,2023-12-13,9.5,4.9,15,,1.1,70.4
155,창원,2023-12-14,9.4,8.3,10.9,29.1,1.1,83.1
155,창원,2023-12-15,12.7,9.4,18.6,16.8,1,91.8
155,창원,2023-12-16,2.6,-2.9,10.1,.2,2.1,57.1
155,창원,2023-12-17,-4.2,-7.1,-1.2,,1.8,43.6
155,창원,2023-12-18,-2.7,-7.3,.3,,2.7,41.3
155,창원,2023-12-19,1.3,-2.1,5,0,1.8,39
155,창원,2023-12-20,-.7,-6.3,2.8,,1.7,49.4
155,창원,2023-12-21,-5.8,-9,-1,,1.5,41.9
155,창원,2023-12-22,-6,-9.9,-1.5,,1.6,42.3
155,창원,2023-12-23,-3.1,-7.7,1.2,,2.4,47.4
155,창원,2023-12-24,.2,-3,5.5,0,1.1,52
155,창원,2023-12-25,.7,-4.2,6.6,,1.1,53.9
155,창원,2023-12-26,2.2,-3.5,8.4,,.8,61.1
155,창원,2023-12-27,5.4,2.3,10.7,,.9,50.8
155,창원,2023-12-28,5.6,0,12.4,,1.2,51
155,창원,2023-12-29,4.3,.2,9,,1.2,54.4
155,창원,2023-12-30,4.9,-.9,10.2,.8,.7,64.3
155,창원,2023-12-31,6.5,3.4,10.8,.2,1.3,63.9
155,창원,2024-01-01,5.5,.9,10.3,,.8,63.8
155,창원,2024-01-02,7.1,4.4,11.5,0,.7,57.4
155,창원,2024-01-03,4.5,2.2,7.7,0,1.5,60.5
155,창원,2024-01-04,3.1,-1.2,8.3,,1.3,52
155,창원,2024-01-05,6.5,-.4,13.7,,.8,59.1
155,창원,2024-01-06,5.2,2.8,9.8,,1.4,44.5
155,창원,2024-01-07,1.4,-2.9,5.3,,1.6,35.9
155,창원,2024-01-08,-1.2,-5.9,4.1,,1.5,38.8
155,창원,2024-01-09,1,-3.7,4.8,5,.8,54.1
155,창원,2024-01-10,3.2,.3,6.2,,1.5,68.3
155,창원,2024-01-11,2.8,-1.6,7.7,,1.3,59.3
155,창원,2024-01-12,4.5,-1.4,10.7,,1,56.5
155,창원,2024-01-13,3.4,-1.2,8.1,,1.5,37.3
155,창원,2024-01-14,7.1,-1.3,14.3,0,1.2,60.4
155,창원,2024-01-15,3.5,.3,9.2,,2.4,33.5
155,창원,2024-01-16,3.1,-1.6,8.6,,1.7,40.4
155,창원,2024-01-17,5.4,1.5,8.2,.2,.5,65.3
155,창원,2024-01-18,9,5.9,14.1,12.9,1,86
155,창원,2024-01-19,6.6,5.8,8,0,2.6,66.1
155,창원,2024-01-20,6.1,4.1,7.8,13.4,1.6,77.4
155,창원,2024-01-21,6.4,4.2,9.5,1.3,1.2,75.8
155,창원,2024-01-22,-.8,-6.2,5.3,.5,1.6,50.6
155,창원,2024-01-23,-5.6,-8.6,-1.1,,1.8,39
155,창원,2024-01-24,-3.8,-8.7,.8,,1.8,38.4
155,창원,2024-01-25,-2.5,-7.5,2.6,,1.8,41.3
155,창원,2024-01-26,1.3,-4,6.5,,1.6,43.8
155,창원,2024-01-27,2.9,-1.4,8.9,,1.7,48.5
155,창원,2024-01-28,2.6,-.1,6.9,,1.7,45.4
155,창원,2024-01-29,2,-1.1,7.1,,1.7,49.9
155,창원,2024-01-30,4.5,-1.9,10.4,0,1,54.4
155,창원,2024-01-31,7.6,4.5,13.4,.8,.9,72.6
155,창원,2024-02-01,6.8,4.9,8.5,.8,1.5,64.5
155,창원,2024-02-02,6.1,3.9,10.6,0,1.4,65.1
155,창원,2024-02-03,6.2,4.4,8.8,3.8,1.4,68.6
155,창원,2024-02-04,6.6,3.6,9.9,3.2,1.9,74.5
155,창원,2024-02-05,5.6,4.1,7.3,11.6,1.3,79.8
155,창원,2024-02-06,4.2,2.8,5.4,,1.2,70.9
155,창원,2024-02-07,3.1,.4,7.7,,1.3,57.1
155,창원,2024-02-08,3.1,-1.4,8.4,,1.4,56.6
155,창원,2024-02-09,4.3,.9,9.9,,1.6,47.1
155,창원,2024-02-10,4.5,-.8,10,,1.6,40.8
155,창원,2024-02-11,4.7,-.2,10.1,,1.4,39.3
155,창원,2024-02-12,4,-1.8,10.5,,1.2,54.1
155,창원,2024-02-13,8.4,.9,16.6,,1,64.4
155,창원,2024-02-14,11.2,6.7,15.5,5.5,.7,84.6
155,창원,2024-02-15,10.5,3.3,18.9,,1.4,72
155,창원,2024-02-16,4.9,1.3,10.1,,1.4,54.9
155,창원,2024-02-17,5.9,.4,13,,1.1,67.1
155,창원,2024-02-18,8.6,1.4,12.8,34,.8,83.9
155,창원,2024-02-19,15.7,12.2,20.7,74.3,1.7,86.1
155,창원,2024-02-20,8.7,6.1,13.5,3.5,2,85.1
155,창원,2024-02-21,5.6,4.5,6.6,10.3,1.8,85.6
155,창원,2024-02-22,3.9,2.9,5,1.4,2.1,74.3
155,창원,2024-02-23,3.4,2.1,5.9,0,2.5,65.3
155,창원,2024-02-24,4.1,2.1,7.3,.6,2.4,58.6
155,창원,2024-02-25,4.4,1.3,7,2.3,1.8,73.8
155,창원,2024-02-26,5.7,1.2,11.3,,1.8,55.8
155,창원,2024-02-27,4.4,1.3,8.5,,2,51.6
155,창원,2024-02-28,5.9,-.3,11.5,,1.5,55.8
155,창원,2024-02-29,4.7,2.4,7.2,8.9,1.2,75
155,창원,2024-03-01,1.3,-3.7,5.4,,2.3,38.9
155,창원,2024-03-02,-.6,-6.5,5.4,,2.2,38.9
155,창원,2024-03-03,5.8,-.8,11.8,,1.3,52.3
155,창원,2024-03-04,7.2,1,14.7,0,1,58.5
155,창원,2024-03-05,6.7,5,8.2,6.5,1.6,79.5
155,창원,2024-03-06,7.9,5.2,12.3,,2.3,59.8
155,창원,2024-03-07,6.3,2.6,10.9,0,1.7,57.6
155,창원,2024-03-08,5.1,.8,11.1,,1.8,32.3
155,창원,2024-03-09,3.4,-1,9.2,,2.1,37.1
155,창원,2024-03-10,6.2,-.4,13,,1.5,46.8
155,창원,2024-03-11,7.6,1.6,13.6,1.1,1,67
155,창원,2024-03-12,7.7,3.6,13.3,.3,1.4,69.8
155,창원,2024-03-13,8.1,2.1,14.6,,1.4,57.8
155,창원,2024-03-14,9,3.4,16.9,,1.3,40.8
155,창원,2024-03-15,11.2,3.5,19,,1.3,41.9
155,창원,2024-03-16,13.8,8.1,19.9,0,2,40.4
155,창원,2024-03-17,15.2,9.6,21.8,,2,39.8
155,창원,2024-03-18,9.7,5.2,14.6,,2.4,47.4
155,창원,2024-03-19,10.7,5.9,16.9,0,2.4,41.9
155,창원,2024-03-20,7.2,3.8,12.6,,2.4,31.8
155,창원,2024-03-21,6.7,1.4,13.3,,2.4,40.9
155,창원,2024-03-22,10.5,3.9,14.8,8.9,2.1,68.1
155,창원,2024-03-23,16.7,12.8,22,2.4,2.1,70
155,창원,2024-03-24,11.9,10.5,13.7,2.2,2,75.6
155,창원,2024-03-25,10.4,8.5,12.4,15.4,2,83
155,창원,2024-03-26,8.9,6.5,12.2,12.8,1.3,76.3
155,창원,2024-03-27,10,4.3,15.6,,1.6,73.4
156,광주,2021-01-01,-.6,-5,3.5,0,.9,83.1
156,광주,2021-01-02,-.3,-3.2,2.6,.5,1.7,67.8
156,광주,2021-01-03,-.6,-3.5,3.7,,2.1,54.6
156,광주,2021-01-04,1.2,-3.6,6.9,,.7,71.8
156,광주,2021-01-05,-.2,-4,3.5,0,1.9,64.9
156,광주,2021-01-06,-2.4,-5.9,1.9,1.2,1.7,65.9
156,광주,2021-01-07,-8.4,-11.6,-1.7,2,2.3,69.1
156,광주,2021-01-08,-9.9,-13.5,-5.5,,2.5,55.8
156,광주,2021-01-09,-7.6,-11.6,-1.8,0,1.9,52.6
156,광주,2021-01-10,-5.1,-10.7,1,0,.8,74.3
156,광주,2021-01-11,-2.1,-4.9,.2,,.7,78.6
156,광주,2021-01-12,-.5,-4.8,4,0,.8,80.4
156,광주,2021-01-13,4.3,-2.2,11.4,,1.2,77.5
156,광주,2021-01-14,6.6,.6,12.7,,.8,76.8
156,광주,2021-01-15,7.9,3.4,15.5,,1.7,83.9
156,광주,2021-01-16,.3,-2.2,3.7,,2.5,60.9
156,광주,2021-01-17,-1.5,-4.7,2.1,0,1.9,60.4
156,광주,2021-01-18,.6,-2.2,6,4,1.7,77.1
156,광주,2021-01-19,-1.3,-5.3,3.6,,1.7,46
156,광주,2021-01-20,3.2,-3.8,10.7,,.7,51.1
156,광주,2021-01-21,7.6,3.7,12.2,6.8,.8,81.4
156,광주,2021-01-22,9.4,7.8,11.5,2.9,.4,97.9
156,광주,2021-01-23,9.3,7.9,11.5,4,2.2,96.8
156,광주,2021-01-24,8.8,4.8,14,,1.6,70.5
156,광주,2021-01-25,8.8,4.4,15.5,,.9,66.8
156,광주,2021-01-26,6.5,4.6,8.8,8.7,1.6,90.6
156,광주,2021-01-27,5.1,2,10.3,,2.4,41.8
156,광주,2021-01-28,.7,-4.3,6.9,1,1.6,71.8
156,광주,2021-01-29,-3.2,-6.4,.4,0,1.6,63.8
156,광주,2021-01-30,1.8,-5,9.3,.1,.8,74
156,광주,2021-01-31,6.2,-1,13.3,1.8,1.4,77.6
156,광주,2021-02-01,8.3,4.1,10.3,11.6,1.7,90.6
156,광주,2021-02-02,-1,-2.9,4.1,,2.3,45.6
156,광주,2021-02-03,.3,-4.8,5.5,0,1.5,50.3
156,광주,2021-02-04,1.6,-1.4,5.6,1.1,1.3,49.1
156,광주,2021-02-05,2.8,-3,8.4,,1,41
156,광주,2021-02-06,5.7,-.2,11,,.9,71.4
156,광주,2021-02-07,7.4,2.5,14.3,,1.1,65.8
156,광주,2021-02-08,.3,-1.7,3.9,,1.9,44.8
156,광주,2021-02-09,1.7,-3.6,8.6,,1.4,40.1
156,광주,2021-02-10,4,-2.8,11.7,,.8,58.1
156,광주,2021-02-11,6.4,1,11.6,,1,63.6
156,광주,2021-02-12,9.3,3.8,17,,.7,47
156,광주,2021-02-13,10.6,1.8,19.6,,.7,41
156,광주,2021-02-14,10.9,6.3,16.5,0,.6,55.1
156,광주,2021-02-15,3.9,.2,9,.6,1.8,65.9
156,광주,2021-02-16,.4,-3.1,7,.9,2.2,60.5
156,광주,2021-02-17,-4.5,-5.8,-1.5,1.5,1.6,83.4
156,광주,2021-02-18,-2.2,-5.4,.8,.2,1.7,69.1
156,광주,2021-02-19,3.8,-2.7,11,,1.4,65.4
156,광주,2021-02-20,10.6,4.7,17.6,,1.9,74.8
156,광주,2021-02-21,13,5.2,22.6,,2.1,65
156,광주,2021-02-22,10.5,3,19,,1.3,62.1
156,광주,2021-02-23,3.6,-.9,9.3,,1.6,38.5
156,광주,2021-02-24,3.9,-.6,7.9,,.5,42
156,광주,2021-02-25,4.7,2.5,6,14.8,2.3,86.1
156,광주,2021-02-26,9.7,5,15.5,0,3.4,59.1
156,광주,2021-02-27,9.4,4.2,15.8,,2.7,46
156,광주,2021-02-28,8.9,5.6,11.9,.4,1.3,70.9
156,광주,2021-03-01,11.5,5.1,16,39.7,2.7,95.9
156,광주,2021-03-02,4.7,1.3,8.7,,1.7,74.8
156,광주,2021-03-03,6.2,-.1,12.6,,1,64.9
156,광주,2021-03-04,6.9,4.5,8.8,8.9,1.8,85.8
156,광주,2021-03-05,10.7,4.1,19.5,,1.1,71.5
156,광주,2021-03-06,10.4,5.7,17.2,,1.5,67.6
156,광주,2021-03-07,8.7,6,13.7,,1.1,69.9
156,광주,2021-03-08,8.6,5,16.1,,1.5,66.1
156,광주,2021-03-09,8.6,5.1,14.9,,1.1,48.6
156,광주,2021-03-10,10.6,3.2,19.3,,1.5,45.1
156,광주,2021-03-11,11.8,5.6,19.6,1.6,.9,58.5
156,광주,2021-03-12,9.2,7.1,12.4,16.2,2.5,93.9
156,광주,2021-03-13,9.6,4.9,16.7,,1,74.8
156,광주,2021-03-14,9.8,4.4,16,,1.1,67.5
156,광주,2021-03-15,12.3,5.3,20.2,2.4,1.5,69.3
156,광주,2021-03-16,11.3,4.8,17.2,3.5,1.1,64.8
156,광주,2021-03-17,9.7,2.3,19.4,,1.2,53.6
156,광주,2021-03-18,11.7,4.8,21,,1.1,62.4
156,광주,2021-03-19,13.9,9.2,21.1,,1.2,60.3
156,광주,2021-03-20,9.7,6.8,13.3,11.1,1.5,94.6
156,광주,2021-03-21,6.8,5,11,,2.2,63
156,광주,2021-03-22,7.5,3.7,12.6,,1.9,47.8
156,광주,2021-03-23,10.1,3.7,17.6,,2,61.4
156,광주,2021-03-24,11.8,5.7,17.1,,1.3,56.3
156,광주,2021-03-25,13.3,6.6,22.5,,.9,59.9
156,광주,2021-03-26,14.8,5.8,25,,1.5,46.9
156,광주,2021-03-27,14.7,11.4,17,38.5,2.3,83.6
156,광주,2021-03-28,12.4,10.2,17.3,.5,2.7,85.6
156,광주,2021-03-29,13.1,9.8,18.4,,1.5,53
156,광주,2021-03-30,14,8.5,21.3,,1.6,33
156,광주,2021-03-31,15.3,7.2,24,,.9,43.6
156,광주,2021-04-01,16.7,10.6,22.7,,2.5,36.6
156,광주,2021-04-02,18.7,13.8,22.5,0,1.7,44.3
156,광주,2021-04-03,16.8,13.1,18.5,11.6,2.5,87.8
156,광주,2021-04-04,11,9.8,13.2,3.3,1,97.9
156,광주,2021-04-05,12.4,7.1,19.4,,1.1,56.3
156,광주,2021-04-06,12.4,7.4,20,,.8,52.4
156,광주,2021-04-07,14.1,6.9,23.2,,.9,44
156,광주,2021-04-08,12.9,8.6,19,,1.1,40.9
156,광주,2021-04-09,13.3,7.1,20.8,,1.2,41
156,광주,2021-04-10,13.6,7.8,20.8,,1,54.9
156,광주,2021-04-11,15.6,8.4,23.3,,1.4,38.9
156,광주,2021-04-12,13.9,12.6,15,16.9,1.9,78.3
156,광주,2021-04-13,10,5.5,14.5,.3,1.9,76.4
156,광주,2021-04-14,9.4,4.5,15.4,,2,41.3
156,광주,2021-04-15,11.8,3.6,19.5,,1.6,36.6
156,광주,2021-04-16,13.1,8.6,18.7,0,.8,67.5
156,광주,2021-04-17,11.3,7.8,16.5,,1.7,55.6
156,광주,2021-04-18,11,7.5,16.5,,1.6,49.4
156,광주,2021-04-19,12.8,4.8,21,,.8,53.4
156,광주,2021-04-20,15.9,6.4,26.4,,.9,48.9
156,광주,2021-04-21,19.2,11.3,26.6,,1.1,37.9
156,광주,2021-04-22,19.7,15.7,23.5,,1,36.5
156,광주,2021-04-23,21.3,17.2,26.9,,2.2,28.4
156,광주,2021-04-24,19.1,13.4,27.2,,1.2,33.5
156,광주,2021-04-25,17.8,12.5,25.9,,1.3,51.1
156,광주,2021-04-26,16.5,12.1,22.7,,1.3,50.6
156,광주,2021-04-27,16.6,11.9,21.6,0,1.4,53.8
156,광주,2021-04-28,17.9,13.8,23.2,,1.2,53.8
156,광주,2021-04-29,17.4,11.8,23.3,1.8,2,47.5
156,광주,2021-04-30,14.7,10.1,19.7,.3,2.3,59.8
156,광주,2021-05-01,10.6,8.6,14.1,12.8,1,78.8
156,광주,2021-05-02,12.3,8.2,18.7,,.8,69.5
156,광주,2021-05-03,15.6,7.6,23.8,,1.3,61.9
156,광주,2021-05-04,17.4,15.1,20.8,13.6,2.4,87.1
156,광주,2021-05-05,15,10.9,20.6,0,1.1,57.1
156,광주,2021-05-06,16,7.1,23.4,,1.3,43.6
156,광주,2021-05-07,16.3,11.5,22.1,,1.9,49.9
156,광주,2021-05-08,16.2,8.3,24.3,,2.1,58.9
156,광주,2021-05-09,17.5,10.5,24.5,,1,43.8
156,광주,2021-05-10,18.3,14.6,22.6,0,1.6,39.8
156,광주,2021-05-11,19.4,15.8,23.2,,1.6,55.8
156,광주,2021-05-12,22.2,15.1,29,,1.9,48.5
156,광주,2021-05-13,22.5,16.5,30,,1.2,62.8
156,광주,2021-05-14,23,17.6,28.7,0,1.5,66.8
156,광주,2021-05-15,21.6,19.3,23.4,30.2,1.3,96.1
156,광주,2021-05-16,20.8,18.1,23.7,59.6,2.3,99
156,광주,2021-05-17,15.9,14.4,18.1,1.4,1.3,98.1
156,광주,2021-05-18,18.1,13.6,24,,.8,82.1
156,광주,2021-05-19,21.2,14.4,28.2,,1,63.3
156,광주,2021-05-20,16.5,13.6,20.6,11.2,1.5,93.4
156,광주,2021-05-21,16.4,13.9,20.4,.2,2.1,82.1
156,광주,2021-05-22,19.3,12.4,26.4,,.9,67.3
156,광주,2021-05-23,22,14.2,30.4,0,.9,66.4
156,광주,2021-05-24,19.9,15.4,24.9,.4,1.1,68.9
156,광주,2021-05-25,17.6,13.3,22.8,0,1.5,62.1
156,광주,2021-05-26,18.3,13.6,24.9,,2,59.8
156,광주,2021-05-27,16.8,13.8,22.8,0,1.2,84.9
156,광주,2021-05-28,17.9,12.9,23.6,10,2,80.6
156,광주,2021-05-29,19.4,13.1,25.9,,1,68.8
156,광주,2021-05-30,22.1,15.1,29.5,0,1.5,49.1
156,광주,2021-05-31,23.7,17.8,29.3,,1.2,43
156,광주,2021-06-01,23.5,17.1,29.6,,.9,51.3
156,광주,2021-06-02,23.4,19,28.4,,1.4,61
156,광주,2021-06-03,19.8,18.2,21.5,22.7,.9,92.6
156,광주,2021-06-04,20,16.3,25.2,1.4,1,67.1
156,광주,2021-06-05,20.9,14.9,27,,2.1,81.1
156,광주,2021-06-06,22.8,17.4,28.7,0,2,61.6
156,광주,2021-06-07,24.1,17.4,30.3,,.9,56.3
156,광주,2021-06-08,25.5,18.7,31.9,,1,57.5
156,광주,2021-06-09,26,20.2,32.1,,1.2,61.5
156,광주,2021-06-10,23.6,21.2,26.4,9.7,2,70.8
156,광주,2021-06-11,24.3,20,29.6,27.4,1.1,84.4
156,광주,2021-06-12,25.1,21.3,30.3,,1.1,83.4
156,광주,2021-06-13,23.9,20.2,30,,1.2,83.8
156,광주,2021-06-14,23.4,18.9,27.5,,1.5,82.3
156,광주,2021-06-15,20.9,19.4,22.6,21.2,2.3,93.8
156,광주,2021-06-16,23.4,19.7,28,,2.9,76.9
156,광주,2021-06-17,22.4,19.9,25.7,.9,.6,82.9
156,광주,2021-06-18,21.3,19,23.6,4.1,.7,97.4
156,광주,2021-06-19,23.1,18.7,29,,.6,80
156,광주,2021-06-20,24,18.6,30.5,,1.4,64.8
156,광주,2021-06-21,25.1,19.3,32.8,,1.1,55.4
156,광주,2021-06-22,24.3,19.5,29.7,,1.5,70
156,광주,2021-06-23,23,20.8,27.6,.2,2,81.1
156,광주,2021-06-24,23,20,27.5,0,1.1,79.6
156,광주,2021-06-25,23.4,19.4,28.8,6.4,.9,81.1
156,광주,2021-06-26,23.9,20.2,29.2,.3,1.2,79.3
156,광주,2021-06-27,24.7,20,29.5,.9,.9,76.4
156,광주,2021-06-28,22.8,20,28.8,18.8,.8,91.3
156,광주,2021-06-29,23.2,19.7,29.3,1.1,.8,88.3
156,광주,2021-06-30,23.9,20.7,28.8,3,.9,84.6
156,광주,2021-07-01,25.7,20.3,31.2,,1,77.6
156,광주,2021-07-02,26.1,22.4,31.4,0,1,81.8
156,광주,2021-07-03,23.7,22.4,25.4,27,1.6,93.9
156,광주,2021-07-04,23.1,21.9,25.4,1.6,3,96.6
156,광주,2021-07-05,21.9,20.1,23.1,29.1,1.1,98.6
156,광주,2021-07-06,23.1,21.4,24.5,119.5,.9,99
156,광주,2021-07-07,25.2,24.1,27.8,17.9,1.7,99
156,광주,2021-07-08,25.6,23.3,29.8,.9,1.3,96.9
156,광주,2021-07-09,25.8,23.5,30.2,4.2,1.4,94.4
156,광주,2021-07-10,26.4,23.7,31.3,,2.2,90.9
