,code,원정팀,홈팀,A,B,승리팀,승리팀구분,date,week,평균기온,일강수량,풍속,습도,경기장,지점명,year
1384,20220825두한,두산,한화,0.0,4.0,한화,Home,20220825,목,22.3,0.0,1.6,79.4,대전 한화생명 이글스파크,대전,2022
1385,20220826기L,기아,LG,1.0,3.0,LG,Home,20220826,금,23.8,0.0,2.4,75.3,서울 잠실 야구장,서울,2022
1386,20220826삼롯,삼성,롯데,3.0,8.0,롯데,Home,20220826,금,25.0,0.0,2.7,67.4,부산 사직 야구장,부산,2022
1387,20220826키N,키움,NC,6.0,3.0,키움,Away,20220826,금,24.6,0.0,1.6,62.3,창원NC파크,창원,2022
1388,20220826SK,SK,KT,3.0,12.0,KT,Home,20220826,금,23.2,0.0,1.8,78.5,수원케이티위즈파크,수원,2022
1389,20220826두한,두산,한화,1.0,2.0,한화,Home,20220826,금,22.9,0.0,1.4,70.6,대전 한화생명 이글스파크,대전,2022
1390,20220827키L,키움,LG,0.0,1.0,LG,Home,20220827,토,21.5,17.6,2.8,63.1,서울 잠실 야구장,서울,2022
1391,20220827롯S,롯데,SK,0.0,10.0,SK,Home,20220827,토,21.4,0.0,3.6,55.3,인천SSG 랜더스필드,인천,2022
1392,20220827한삼,한화,삼성,4.0,7.0,삼성,Home,20220827,토,23.2,0.0,1.7,68.0,대구 삼성 라이온즈 파크,대구,2022
1393,20220827KN,KT,NC,2.0,9.0,NC,Home,20220827,토,23.6,0.0,0.9,59.5,창원NC파크,창원,2022
1394,20220827두기,두산,기아,2.0,1.0,두산,Away,20220827,토,22.8,0.0,1.0,75.5,광주-기아 챔피언스 필드,광주,2022
1395,20220828키L,키움,LG,0.0,7.0,LG,Home,20220828,일,22.6,0.0,1.7,59.4,서울 잠실 야구장,서울,2022
1396,20220828롯S,롯데,SK,4.0,2.0,롯데,Away,20220828,일,22.4,0.0,2.2,57.8,인천SSG 랜더스필드,인천,2022
1397,20220828한삼,한화,삼성,4.0,5.0,삼성,Home,20220828,일,21.4,0.0,2.4,72.1,대구 삼성 라이온즈 파크,대구,2022
1398,20220828KN,KT,NC,0.0,5.0,NC,Home,20220828,일,22.5,0.0,1.2,57.5,창원NC파크,창원,2022
1399,20220828두기,두산,기아,6.0,11.0,기아,Home,20220828,일,22.9,0.0,1.5,67.0,광주-기아 챔피언스 필드,광주,2022
1400,20220830NL,NC,LG,,,우천취소,Away,20220830,화,19.1,35.8,2.6,96.3,서울 잠실 야구장,서울,2022
1401,20220830S삼,SK,삼성,,,우천취소,Away,20220830,화,20.9,26.2,1.5,92.3,대구 삼성 라이온즈 파크,대구,2022
1402,20220830두K,두산,KT,,,우천취소,Away,20220830,화,19.3,54.7,1.7,98.1,수원케이티위즈파크,수원,2022
1403,20220830롯키,롯데,키움,5.0,6.0,키움,Home,20220830,화,19.1,35.8,2.6,96.3,서울고척스카이돔,서울,2022
1404,20220830기한,기아,한화,,,우천취소,Away,20220830,화,19.1,30.2,1.1,92.9,대전 한화생명 이글스파크,대전,2022
1405,20220831NL,NC,LG,3.0,5.0,LG,Home,20220831,수,21.7,0.0,1.8,83.3,서울 잠실 야구장,서울,2022
1406,20220831S삼,SK,삼성,1.0,2.0,삼성,Home,20220831,수,21.3,13.3,1.2,95.6,대구 삼성 라이온즈 파크,대구,2022
1407,20220831두K,두산,KT,2.0,5.0,KT,Home,20220831,수,21.3,0.0,0.9,89.6,수원케이티위즈파크,수원,2022
1408,20220831롯키,롯데,키움,4.0,5.0,키움,Home,20220831,수,21.7,0.0,1.8,83.3,서울고척스카이돔,서울,2022
1409,20220831기한,기아,한화,4.0,3.0,기아,Away,20220831,수,21.0,7.2,1.0,90.3,대전 한화생명 이글스파크,대전,2022
1410,20220901롯두,롯데,두산,1.0,2.0,두산,Home,20220901,목,24.0,0.0,1.7,70.8,서울 잠실 야구장,서울,2022
1411,20220901NS,NC,SK,3.0,2.0,NC,Away,20220901,목,23.9,0.0,2.2,71.9,인천SSG 랜더스필드,인천,2022
1412,20220901LK,LG,KT,3.0,1.0,LG,Away,20220901,목,23.7,0.0,1.1,76.9,수원케이티위즈파크,수원,2022
1413,20220901삼기,삼성,기아,4.0,1.0,삼성,Away,20220901,목,22.6,0.0,1.3,94.1,광주-기아 챔피언스 필드,광주,2022
1414,20220901한키,한화,키움,1.0,7.0,키움,Home,20220901,목,24.0,0.0,1.7,70.8,서울고척스카이돔,서울,2022
1415,20220902롯두,롯데,두산,16.0,4.0,롯데,Away,20220902,금,24.7,0.0,3.1,61.8,서울 잠실 야구장,서울,2022
1416,20220902NS,NC,SK,3.0,5.0,SK,Home,20220902,금,25.1,0.0,2.6,57.6,인천SSG 랜더스필드,인천,2022
1417,20220902LK,LG,KT,2.0,1.0,LG,Away,20220902,금,24.6,0.0,2.5,65.5,수원케이티위즈파크,수원,2022
1418,20220902삼기,삼성,기아,3.0,8.0,기아,Home,20220902,금,23.1,0.0,2.5,88.3,광주-기아 챔피언스 필드,광주,2022
1419,20220902한키,한화,키움,0.0,4.0,키움,Home,20220902,금,24.7,0.0,3.1,61.8,서울고척스카이돔,서울,2022
1420,20220903삼두,삼성,두산,4.0,1.0,삼성,Away,20220903,토,24.2,0.0,3.4,63.0,서울 잠실 야구장,서울,2022
1421,20220903키S,키움,SK,2.0,1.0,키움,Away,20220903,토,24.5,0.0,3.1,57.3,인천SSG 랜더스필드,인천,2022
1422,20220903L롯,LG,롯데,,,우천취소,Away,20220903,토,22.7,7.4,3.2,97.1,부산 사직 야구장,부산,2022
1423,20220903K기,KT,기아,5.0,1.0,KT,Away,20220903,토,24.9,0.0,2.6,86.8,광주-기아 챔피언스 필드,광주,2022
1424,20220903N한,NC,한화,3.0,7.0,한화,Home,20220903,토,23.4,0.0,3.6,70.3,대전 한화생명 이글스파크,대전,2022
1425,20220904삼두,삼성,두산,,,우천취소,Away,20220904,일,22.3,33.8,3.1,88.6,서울 잠실 야구장,서울,2022
1426,20220904키S,키움,SK,,,우천취소,Away,20220904,일,22.9,27.1,3.7,82.5,인천SSG 랜더스필드,인천,2022
1427,20220904L롯,LG,롯데,14.0,1.0,LG,Away,20220904,일,25.8,2.8,2.3,91.9,부산 사직 야구장,부산,2022
1428,20220904K기,KT,기아,6.0,2.0,KT,Away,20220904,일,26.5,3.5,1.6,89.4,광주-기아 챔피언스 필드,광주,2022
1429,20220904N한,NC,한화,1.0,10.0,한화,Home,20220904,일,24.5,0.1,2.9,78.9,대전 한화생명 이글스파크,대전,2022
1430,20220906SL,SK,LG,8.0,6.0,SK,Away,20220906,화,21.0,25.3,3.6,78.0,서울 잠실 야구장,서울,2022
1431,20220906키삼,키움,삼성,4.0,11.0,삼성,Home,20220906,화,22.6,81.1,4.2,81.0,대구 삼성 라이온즈 파크,대구,2022
1432,20220906두N,두산,NC,3.0,4.0,NC,Home,20220906,화,24.2,97.9,2.9,65.9,창원NC파크,창원,2022
1433,20220906한K,한화,KT,5.0,8.0,KT,Home,20220906,화,20.9,39.3,3.2,81.6,수원케이티위즈파크,수원,2022
1434,20220906기롯,기아,롯데,3.0,6.0,롯데,Home,20220906,화,23.9,110.4,3.9,73.0,울산문수야구장,울산,2022
1435,20220907SL,SK,LG,2.0,2.0,무승부,Away,20220907,수,22.8,0.0,1.9,65.3,서울 잠실 야구장,서울,2022
1436,20220907키삼,키움,삼성,1.0,2.0,삼성,Home,20220907,수,22.4,0.0,1.5,69.1,대구 삼성 라이온즈 파크,대구,2022
1437,20220907두N,두산,NC,5.0,16.0,NC,Home,20220907,수,22.2,0.0,1.1,62.4,창원NC파크,창원,2022
1438,20220907한K,한화,KT,2.0,4.0,KT,Home,20220907,수,21.7,0.0,1.6,74.1,수원케이티위즈파크,수원,2022
1439,20220907기롯,기아,롯데,12.0,6.0,기아,Away,20220907,수,21.5,0.0,1.7,61.8,울산문수야구장,울산,2022
1440,20220908한두,한화,두산,5.0,4.0,한화,Away,20220908,목,23.2,0.0,1.6,65.5,서울 잠실 야구장,서울,2022
1441,20220908기S,기아,SK,9.0,4.0,기아,Away,20220908,목,22.4,0.0,1.9,72.6,인천SSG 랜더스필드,인천,2022
1442,20220908롯삼,롯데,삼성,2.0,1.0,롯데,Away,20220908,목,21.7,0.0,2.2,73.0,대구 삼성 라이온즈 파크,대구,2022
1443,20220908NK,NC,KT,8.0,3.0,NC,Away,20220908,목,22.2,0.0,1.0,73.6,수원케이티위즈파크,수원,2022
1444,20220908L키,LG,키움,2.0,3.0,키움,Home,20220908,목,23.2,0.0,1.6,65.5,서울고척스카이돔,서울,2022
1445,20220909한두,한화,두산,0.0,11.0,두산,Home,20220909,금,24.3,0.0,2.0,59.1,서울 잠실 야구장,서울,2022
1446,20220909기S,기아,SK,16.0,9.0,기아,Away,20220909,금,24.1,0.0,2.0,67.6,인천SSG 랜더스필드,인천,2022
1447,20220909롯삼,롯데,삼성,0.0,4.0,삼성,Home,20220909,금,21.5,0.0,2.6,76.6,대구 삼성 라이온즈 파크,대구,2022
1448,20220909NK,NC,KT,17.0,1.0,NC,Away,20220909,금,23.5,0.0,1.2,66.5,수원케이티위즈파크,수원,2022
1449,20220909L키,LG,키움,6.0,3.0,LG,Away,20220909,금,24.3,0.0,2.0,59.1,서울고척스카이돔,서울,2022
1450,20220910기두,기아,두산,3.0,0.0,기아,Away,20220910,토,23.6,0.0,2.6,52.3,서울 잠실 야구장,서울,2022
1451,20220910N롯,NC,롯데,6.0,3.0,NC,Away,20220910,토,22.8,0.0,3.2,72.9,부산 사직 야구장,부산,2022
1452,20220910L삼,LG,삼성,10.0,1.0,LG,Away,20220910,토,21.0,0.0,1.9,81.4,대구 삼성 라이온즈 파크,대구,2022
1453,20220910K키,KT,키움,2.0,1.0,KT,Away,20220910,토,23.6,0.0,2.6,52.3,서울고척스카이돔,서울,2022
1454,20220910S한,SK,한화,0.0,5.0,한화,Home,20220910,토,22.0,0.0,2.5,62.1,대전 한화생명 이글스파크,대전,2022
1455,20220911기두,기아,두산,3.0,6.0,두산,Home,20220911,일,23.3,0.1,2.1,68.6,서울 잠실 야구장,서울,2022
1456,20220911N롯,NC,롯데,11.0,6.0,NC,Away,20220911,일,23.8,0.0,2.6,76.1,부산 사직 야구장,부산,2022
1457,20220911L삼,LG,삼성,1.0,3.0,삼성,Home,20220911,일,22.7,0.0,2.4,80.4,대구 삼성 라이온즈 파크,대구,2022
1458,20220911K키,KT,키움,0.0,5.0,키움,Home,20220911,일,23.3,0.1,2.1,68.6,서울고척스카이돔,서울,2022
1459,20220911S한,SK,한화,12.0,1.0,SK,Away,20220911,일,24.0,0.0,2.0,64.4,대전 한화생명 이글스파크,대전,2022
1460,20220913L두,LG,두산,5.0,0.0,LG,Away,20220913,화,24.3,0.0,2.5,73.0,서울 잠실 야구장,서울,2022
1461,20220913S롯,SK,롯데,8.0,9.0,롯데,Home,20220913,화,24.7,0.0,3.8,75.9,부산 사직 야구장,부산,2022
1462,20220913삼N,삼성,NC,3.0,1.0,삼성,Away,20220913,화,24.9,0.0,2.1,64.4,창원NC파크,창원,2022
1463,20220913키기,키움,기아,4.0,1.0,키움,Away,20220913,화,24.3,0.2,1.2,90.0,광주-기아 챔피언스 필드,광주,2022
1464,20220913K한,KT,한화,5.0,2.0,KT,Away,20220913,화,24.5,0.0,2.1,69.4,대전 한화생명 이글스파크,대전,2022
1465,20220914L두,LG,두산,0.0,5.0,두산,Home,20220914,수,24.6,0.0,4.6,56.9,서울 잠실 야구장,서울,2022
1466,20220914S롯,SK,롯데,3.0,1.0,SK,Away,20220914,수,24.3,0.0,4.2,74.4,부산 사직 야구장,부산,2022
1467,20220914삼N,삼성,NC,2.0,7.0,NC,Home,20220914,수,24.7,0.0,2.5,60.4,창원NC파크,창원,2022
1468,20220914키기,키움,기아,2.0,0.0,키움,Away,20220914,수,25.3,0.0,3.0,68.4,광주-기아 챔피언스 필드,광주,2022
1469,20220914K한,KT,한화,1.0,4.0,한화,Home,20220914,수,25.0,0.0,4.0,47.0,대전 한화생명 이글스파크,대전,2022
1470,20220915KL,KT,LG,0.0,2.0,LG,Home,20220915,목,25.2,0.1,3.6,66.9,서울 잠실 야구장,서울,2022
1471,20220915키롯,키움,롯데,2.0,4.0,롯데,Home,20220915,목,24.3,0.0,3.9,75.5,부산 사직 야구장,부산,2022
1472,20220915두삼,두산,삼성,3.0,13.0,삼성,Home,20220915,목,23.5,0.0,4.6,78.8,대구 삼성 라이온즈 파크,대구,2022
1473,20220915SN,SK,NC,0.0,6.0,NC,Home,20220915,목,24.4,0.0,1.5,68.1,창원NC파크,창원,2022
1474,20220915한기,한화,기아,2.0,1.0,한화,Away,20220915,목,26.5,0.0,2.6,72.5,광주-기아 챔피언스 필드,광주,2022
1475,20220916KL,KT,LG,,,우천취소,Away,20220916,금,25.7,14.6,2.9,78.6,서울 잠실 야구장,서울,2022
1476,20220916키롯,키움,롯데,12.0,10.0,키움,Away,20220916,금,25.1,0.0,2.5,85.0,부산 사직 야구장,부산,2022
1477,20220916두삼,두산,삼성,13.0,11.0,두산,Away,20220916,금,24.7,0.0,2.9,84.9,대구 삼성 라이온즈 파크,대구,2022
1478,20220916SN,SK,NC,10.0,0.0,SK,Away,20220916,금,25.3,0.0,1.0,75.6,창원NC파크,창원,2022
1479,20220916한기,한화,기아,7.0,6.0,한화,Away,20220916,금,26.8,0.0,1.9,82.5,광주-기아 챔피언스 필드,광주,2022
1480,20220917한L,한화,LG,1.0,4.0,LG,Home,20220917,토,25.6,4.3,1.4,83.1,서울 잠실 야구장,서울,2022
1481,20220917두S,두산,SK,4.0,1.0,두산,Away,20220917,토,24.5,0.5,1.9,84.4,인천SSG 랜더스필드,인천,2022
1482,20220917기삼,기아,삼성,1.0,10.0,삼성,Home,20220917,토,26.2,0.3,1.5,84.9,대구 삼성 라이온즈 파크,대구,2022
1483,20220917롯K,롯데,KT,2.0,0.0,롯데,Away,20220917,토,25.5,2.4,1.3,86.9,수원케이티위즈파크,수원,2022
1484,20220917N키,NC,키움,3.0,10.0,키움,Home,20220917,토,25.6,4.3,1.4,83.1,서울고척스카이돔,서울,2022
1485,20220918한L,한화,LG,5.0,1.0,한화,Away,20220918,일,27.1,0.0,2.0,75.3,서울 잠실 야구장,서울,2022
1486,20220918두S,두산,SK,13.0,14.0,SK,Home,20220918,일,25.8,0.0,3.0,74.1,인천SSG 랜더스필드,인천,2022
1487,20220918기삼,기아,삼성,6.0,9.0,삼성,Home,20220918,일,26.6,0.0,2.2,83.1,대구 삼성 라이온즈 파크,대구,2022
1488,20220918롯K,롯데,KT,3.0,6.0,KT,Home,20220918,일,27.3,0.0,1.5,74.3,수원케이티위즈파크,수원,2022
1489,20220918N키,NC,키움,5.0,1.0,NC,Away,20220918,일,27.1,0.0,2.0,75.3,서울고척스카이돔,서울,2022
1490,20220920N두,NC,두산,2.0,8.0,두산,Home,20220920,화,19.9,0.0,2.3,57.0,서울 잠실 야구장,서울,2022
1491,20220920KS,KT,SK,2.0,4.0,SK,Home,20220920,화,19.1,0.0,2.8,51.4,인천SSG 랜더스필드,인천,2022
1492,20220920L기,LG,기아,11.0,1.0,LG,Away,20220920,화,20.8,0.0,1.2,62.5,광주-기아 챔피언스 필드,광주,2022
1493,20220920삼키,삼성,키움,10.0,2.0,삼성,Away,20220920,화,19.9,0.0,2.3,57.0,서울고척스카이돔,서울,2022
1494,20220920롯한,롯데,한화,8.0,6.0,롯데,Away,20220920,화,19.2,0.0,2.2,60.1,대전 한화생명 이글스파크,대전,2022
1495,20220921N두,NC,두산,5.0,1.0,NC,Away,20220921,수,19.4,0.0,1.8,56.9,서울 잠실 야구장,서울,2022
1496,20220921KS,KT,SK,4.0,3.0,KT,Away,20220921,수,18.6,0.0,2.4,57.3,인천SSG 랜더스필드,인천,2022
1497,20220921L기,LG,기아,11.0,2.0,LG,Away,20220921,수,20.1,0.0,1.1,61.5,광주-기아 챔피언스 필드,광주,2022
1498,20220921삼키,삼성,키움,4.0,5.0,키움,Home,20220921,수,19.4,0.0,1.8,56.9,서울고척스카이돔,서울,2022
1499,20220921롯한,롯데,한화,9.0,0.0,롯데,Away,20220921,수,18.8,0.0,2.5,59.3,대전 한화생명 이글스파크,대전,2022
1500,20220922롯L,롯데,LG,7.0,1.0,롯데,Away,20220922,목,19.8,0.0,2.0,60.1,서울 잠실 야구장,서울,2022
1501,20220922한S,한화,SK,1.0,10.0,SK,Home,20220922,목,19.7,0.0,2.4,58.1,인천SSG 랜더스필드,인천,2022
1502,20220922K삼,KT,삼성,9.0,7.0,KT,Away,20220922,목,18.6,0.0,1.7,78.6,대구 삼성 라이온즈 파크,대구,2022
1503,20220922기N,기아,NC,3.0,1.0,기아,Away,20220922,목,19.4,0.0,1.1,66.6,창원NC파크,창원,2022
1504,20220922두키,두산,키움,5.0,2.0,두산,Away,20220922,목,19.8,0.0,2.0,60.1,서울고척스카이돔,서울,2022
1505,20220923롯L,롯데,LG,0.0,1.0,LG,Home,20220923,금,17.5,3.3,3.1,68.9,서울 잠실 야구장,서울,2022
1506,20220923한S,한화,SK,4.0,5.0,SK,Home,20220923,금,17.8,4.3,3.9,67.4,인천SSG 랜더스필드,인천,2022
1507,20220923K삼,KT,삼성,3.0,5.0,삼성,Home,20220923,금,20.8,0.0,2.6,70.4,대구 삼성 라이온즈 파크,대구,2022
1508,20220923기N,기아,NC,2.0,5.0,NC,Home,20220923,금,21.7,0.0,1.3,58.6,창원NC파크,창원,2022
1509,20220923두키,두산,키움,1.0,5.0,키움,Home,20220923,금,17.5,3.3,3.1,68.9,서울고척스카이돔,서울,2022
1510,20220924한L,한화,LG,2.0,0.0,한화,Away,20220924,토,18.5,0.0,1.8,64.6,서울 잠실 야구장,서울,2022
1511,20220924두S,두산,SK,5.0,14.0,SK,Home,20220924,토,18.7,0.0,2.4,63.4,인천SSG 랜더스필드,인천,2022
1512,20220924기N,기아,NC,3.0,0.0,기아,Away,20220924,토,19.3,0.0,1.6,47.1,창원NC파크,창원,2022
1513,20220924롯키,롯데,키움,5.0,9.0,키움,Home,20220924,토,18.5,0.0,1.8,64.6,서울고척스카이돔,서울,2022
1514,20220925한두,한화,두산,3.0,5.0,두산,Home,20220925,일,19.6,0.0,1.6,63.3,서울 잠실 야구장,서울,2022
1515,20220925LS,LG,SK,6.0,2.0,LG,Away,20220925,일,20.0,0.0,1.8,67.4,인천SSG 랜더스필드,인천,2022
1516,20220925기삼,기아,삼성,4.0,3.0,기아,Away,20220925,일,18.6,0.0,1.2,77.8,대구 삼성 라이온즈 파크,대구,2022
1517,20220925KN,KT,NC,9.0,1.0,KT,Away,20220925,일,19.0,0.0,0.8,62.5,창원NC파크,창원,2022
1518,20220927키N,키움,NC,5.0,6.0,NC,Home,20220927,화,21.1,0.0,1.0,70.0,창원NC파크,창원,2022
1519,20220927두K,두산,KT,4.0,5.0,KT,Home,20220927,화,19.9,0.0,1.0,72.4,수원케이티위즈파크,수원,2022
1520,20220927L한,LG,한화,1.0,0.0,LG,Away,20220927,화,19.4,0.0,1.4,66.9,대전 한화생명 이글스파크,대전,2022
1521,20220928삼N,삼성,NC,3.0,4.0,NC,Home,20220928,수,20.9,0.0,1.0,71.4,창원NC파크,창원,2022
1522,20220928두K,두산,KT,0.0,8.0,KT,Home,20220928,수,19.9,0.0,1.1,78.1,수원케이티위즈파크,수원,2022
1523,20220928L한,LG,한화,4.0,1.0,LG,Away,20220928,수,19.2,0.0,1.0,73.9,대전 한화생명 이글스파크,대전,2022
1524,20220929KL,KT,LG,5.0,3.0,KT,Away,20220929,목,20.4,0.0,1.4,73.5,서울 잠실 야구장,서울,2022
1525,20220929키S,키움,SK,14.0,9.0,키움,Away,20220929,목,19.7,0.0,1.6,80.1,인천SSG 랜더스필드,인천,2022
1526,20220929N삼,NC,삼성,0.0,3.0,삼성,Home,20220929,목,20.8,0.0,0.9,72.8,대구 삼성 라이온즈 파크,대구,2022
1527,20220929롯기,롯데,기아,4.0,5.0,기아,Home,20220929,목,20.9,0.0,0.5,67.5,광주-기아 챔피언스 필드,광주,2022
1528,20220929두한,두산,한화,6.0,5.0,두산,Away,20220929,목,18.8,0.0,1.2,74.9,대전 한화생명 이글스파크,대전,2022
1529,20220930NL,NC,LG,1.0,2.0,LG,Home,20220930,금,20.7,0.0,1.6,68.0,서울 잠실 야구장,서울,2022
1530,20220930키S,키움,SK,3.0,7.0,SK,Home,20220930,금,19.8,0.0,1.6,80.5,인천SSG 랜더스필드,인천,2022
1531,20220930두삼,두산,삼성,3.0,11.0,삼성,Home,20220930,금,21.6,0.0,0.9,68.1,대구 삼성 라이온즈 파크,대구,2022
1532,20220930롯한,롯데,한화,6.0,5.0,롯데,Away,20220930,금,19.4,0.0,1.1,67.3,대전 한화생명 이글스파크,대전,2022
1533,20221001NL,NC,LG,2.0,1.0,NC,Away,20221001,토,20.9,0.0,1.6,63.3,서울 잠실 야구장,서울,2022
1534,20221001두삼,두산,삼성,3.0,4.0,삼성,Home,20221001,토,21.6,0.0,1.2,62.8,대구 삼성 라이온즈 파크,대구,2022
1535,20221001S기,SK,기아,3.0,2.0,SK,Away,20221001,토,22.9,0.0,0.6,64.1,광주-기아 챔피언스 필드,광주,2022
1536,20221002NL,NC,LG,2.0,0.0,NC,Away,20221002,일,19.4,15.8,2.7,78.9,서울 잠실 야구장,서울,2022
1537,20221002두롯,두산,롯데,1.0,3.0,롯데,Home,20221002,일,23.9,0.0,1.8,77.0,부산 사직 야구장,부산,2022
1538,20221002기한,기아,한화,10.0,1.0,기아,Away,20221002,일,21.1,1.0,1.5,71.0,대전 한화생명 이글스파크,대전,2022
1539,20221003기L,기아,LG,,,우천취소,Away,20221003,월,21.4,76.0,2.7,98.5,서울 잠실 야구장,서울,2022
1540,20221003두롯,두산,롯데,9.0,3.0,두산,Away,20221003,월,24.2,2.9,6.7,89.1,부산 사직 야구장,부산,2022
1541,20221003NK,NC,KT,,,우천취소,Away,20221003,월,22.5,38.7,2.5,97.0,수원케이티위즈파크,수원,2022
1542,20221003S한,SK,한화,4.0,7.0,한화,Home,20221003,월,22.8,26.3,2.2,84.6,대전 한화생명 이글스파크,대전,2022
1543,20221004기L,기아,LG,8.0,3.0,기아,Away,20221004,화,17.9,11.8,2.9,83.8,서울 잠실 야구장,서울,2022
1544,20221004삼K,삼성,KT,3.0,7.0,KT,Home,20221004,화,18.9,21.2,3.0,77.9,수원케이티위즈파크,수원,2022
1545,20221005S두,SK,두산,2.0,5.0,두산,Home,20221005,수,16.6,0.1,2.1,74.8,서울 잠실 야구장,서울,2022
1546,20221005롯N,롯데,NC,3.0,7.0,NC,Home,20221005,수,18.0,0.0,1.4,69.6,창원NC파크,창원,2022
1547,20221005삼K,삼성,KT,7.0,4.0,삼성,Away,20221005,수,16.2,0.0,1.4,69.9,수원케이티위즈파크,수원,2022
1548,20221005L기,LG,기아,10.0,2.0,LG,Away,20221005,수,16.9,0.0,1.0,63.5,광주-기아 챔피언스 필드,광주,2022
1549,20221006삼두,삼성,두산,4.0,5.0,두산,Home,20221006,목,15.8,0.0,2.1,76.6,서울 잠실 야구장,서울,2022
1550,20221006SN,SK,NC,1.0,6.0,NC,Home,20221006,목,17.2,2.3,0.8,74.1,창원NC파크,창원,2022
1551,20221006L기,LG,기아,3.0,4.0,기아,Home,20221006,목,17.1,0.0,0.8,69.1,광주-기아 챔피언스 필드,광주,2022
1552,20221006키한,키움,한화,2.0,3.0,한화,Home,20221006,목,16.5,0.0,1.2,73.4,대전 한화생명 이글스파크,대전,2022
1553,20221007삼두,삼성,두산,8.0,2.0,삼성,Away,20221007,금,14.3,0.0,2.5,69.5,서울 잠실 야구장,서울,2022
1554,20221007LN,LG,NC,7.0,2.0,LG,Away,20221007,금,17.6,0.0,1.6,55.9,창원NC파크,창원,2022
1555,20221007K기,KT,기아,1.0,11.0,기아,Home,20221007,금,16.3,0.0,1.5,61.3,광주-기아 챔피언스 필드,광주,2022
1556,20221008키두,키움,두산,5.0,1.0,키움,Away,20221008,토,15.8,0.0,2.5,64.6,서울 잠실 야구장,서울,2022
1557,20221008L롯,LG,롯데,2.0,3.0,롯데,Home,20221008,토,17.2,0.0,3.7,61.9,부산 사직 야구장,부산,2022
1558,20221008S삼,SK,삼성,1.0,6.0,삼성,Home,20221008,토,14.9,0.0,2.4,75.6,대구 삼성 라이온즈 파크,대구,2022
1559,20221008한N,한화,NC,5.0,6.0,NC,Home,20221008,토,16.8,0.0,2.0,55.9,창원NC파크,창원,2022
1560,20221008K기,KT,기아,7.0,2.0,KT,Away,20221008,토,16.7,0.0,1.2,63.8,광주-기아 챔피언스 필드,광주,2022
1561,20221009KL,KT,LG,,,우천취소,Away,20221009,일,13.1,20.4,2.1,85.8,서울 잠실 야구장,서울,2022
1562,20221010NK,NC,KT,2.0,5.0,KT,Home,20221010,월,10.0,13.6,3.5,77.9,수원케이티위즈파크,수원,2022
